VBA Project,GUID,Friendly name
TOC,34b911e0-0d1c-4f6e-9106-4a807e9fe968,sharedworkspacelink-methods-office
TOC,0f685ef3-5622-4912-b151-4ab80181e9e4,rulerlevels2-methods-office
TOC,9b58859a-e32b-4387-b59b-4c56d1919cfb,customxmlprefixmappings-properties-office
TOC,9948b9c8-a52c-423f-b11d-4d3c860ae5c0,commandbar-methods-office
TOC,4465c404-6dd4-4a6f-9b2b-4d6292a355db,customtaskpane-properties-office
TOC,61ced069-837b-430d-a9d5-50c850a2b51c,sharedworkspacetask-properties-office
TOC,a4bdb931-0b9c-43aa-9b23-51b54cdeb9ab,odsofilter-properties-office
TOC,e19a5e42-b780-46f5-a784-526fb6d79e48,odsocolumns-properties-office
TOC,802944a7-77cf-45ad-8592-53e484783785,sharedworkspacelinks-properties-office
TOC,3f559ff3-69d1-441d-8b12-54a81ed18b58,pickerfields-properties-office
TOC,30857699-dd23-48c3-939e-54fb0eaacd0b,pickerresult-properties-office
TOC,3069f23f-b822-46e7-add3-56525b8837d4,newfile-methods-office
TOC,dc2fc7bc-8c1e-4ea1-abfe-56f5c3bbbe1d,msoenvelope-properties-office
TOC,8e516275-aa75-40e9-a1ea-5a8fd2bb8bf9,ictpfactory-methods-office
TOC,c3a503a1-f78d-40ef-b1fe-5b5bb1d2dbf3,sharedworkspacetasks-properties-office
TOC,ef1e7831-ef0b-4887-b909-5b5e9bb8949b,imsocontactcard-properties-office
TOC,eaee180c-09cc-4c56-a209-5cbf331a147a,smartartcolors-properties-office
TOC,9a50a8ba-cbd0-444f-af0f-5d37e9996107,pictureeffect-properties-office
TOC,cf3c3298-4419-4f6a-80ae-5e94af5b6108,customtaskpane-events-office
TOC,acc57e12-ac54-4cd2-94dc-614432609348,customxmlschemacollection-properties-office
TOC,96100a77-ba4a-4e75-86a4-61d1de7a210e,pictureeffects-methods-office
TOC,377ddbad-cea0-4a11-84af-621d7dd215b7,commandbarcontrols-methods-office
TOC,0d16b363-eb5b-4611-b4b7-623f095ca14c,workflowtask-properties-office
TOC,3d15acca-8d51-4cc8-a9c0-64c5beec320f,commandbarpopup-properties-office
TOC,0c330568-f406-432f-9ead-660a34353c72,themefontscheme-methods-office
TOC,3bcd9ecd-1ae7-4e79-874d-68c5eb591e66,customxmlvalidationerrors-properties-office
TOC,4583cda1-ef8a-487a-9a1b-6e2330b94f20,themefonts-methods-office
TOC,bd875fc8-256d-4904-95d1-6e4410c2e492,themecolorscheme-properties-office
TOC,027ab75f-ebaa-4f5c-8acc-6ec1466c2ff2,iblogpictureextensibility-methods-office
TOC,562666bb-50a9-4be1-8df1-72aa028f5c8f,bulletformat2-methods-office
TOC,3f4c7789-11d4-47f4-b532-74c0fc5be6b3,textframe2-properties-office
TOC,508f604c-2903-4a00-9498-755945ce0a2b,userpermission-properties-office
TOC,d75d7671-0d81-4f46-a41f-7727fcaa55d3,themecolorscheme-methods-office
TOC,cab68340-2835-4f66-a9e6-78d227e77269,pickerresults-properties-office
TOC,b88e2368-45d3-49e7-91ba-79b2de9f75c6,sharedworkspacefolder-methods-office
TOC,ca30204c-5d80-410f-8ad6-7a20c551671a,sharedworkspacefolders-properties-office
TOC,afdecb21-9955-4bb3-a7ec-7bf21a3e6b6a,officedatasourceobject-properties-office
TOC,b4a0c1ec-7b6e-48fe-a19e-7ce2e9b24718,rulerlevel2-properties-office
TOC,69b9dd2d-70e8-4ea4-be51-7da8e2650358,iribbonui-methods-office
TOC,6b1c336b-583f-4514-a59e-7e65bb70c93b,customxmlpart-events-office
TOC,b95eb255-4268-43a5-911a-7f229b19ca22,documentinspector-methods-office
TOC,703b838a-718f-4290-a6a8-7f84ed93047c,themeeffectscheme-properties-office
TOC,bcf9f63d-b268-412c-b101-804ccbaaaa8b,effectparameter-properties-office
TOC,f9377ae4-8112-4e7a-956c-80b89ba0f9b5,encryptionprovider-methods-office
TOC,4ab2a24f-e68b-4fe8-b379-8166f75696d6,effectparameters-properties-office
TOC,356d0233-f920-4910-8a47-81caaacf6b2a,sharedworkspacefile-methods-office
TOC,8a6985b6-b340-440a-9aa3-82485acbcd38,documentproperties-properties-office
TOC,8a119df9-cb19-4781-aea1-83282d9c0f6c,comaddins-methods-office
TOC,d2ab173c-5ba5-4bb3-9564-83ccf311ce8b,smartartcolors-methods-office
TOC,fde4ab7b-a759-440d-a114-857ed29a3c3f,odsocolumn-properties-office
TOC,b2f0a7a0-1b35-4fc5-b4f9-871b8fe83ba6,searchscope-properties-office
TOC,d40b1c1d-0d28-4ce5-babe-8770799c2d4a,filedialogselecteditems-properties-office
TOC,7bf52904-b1a5-4d9a-a854-8794ffabdd89,tabstop2-properties-office
TOC,599edab2-84c2-4c73-a533-88be28fb6a6a,icustomtaskpaneconsumer-methods-office
TOC,ffcea114-d658-4de6-a008-8ac7a898aadf,sharedworkspace-properties-office
TOC,44d9388f-d50e-4ce0-a0ab-8b2ebd8d5fb7,sharedworkspacemember-methods-office
TOC,f34e7df8-0da4-4b2c-a838-8d1eeff465ac,commandbarbutton-events-office
TOC,2b39ffa7-f828-4eca-9c40-8fb8ea816d50,commandbar-properties-office
TOC,54e7e5c2-34a0-4603-b5a8-909ab5ab5ebb,webpagefonts-properties-office
TOC,955967d6-7fb4-4827-ae60-923ae2805313,customxmlnode-properties-office
TOC,ae55ac74-291c-4153-8df8-92e5240fb159,smartartnodes-methods-office
TOC,07414d9c-5aa4-4fd7-8e42-930e23b17c73,themefonts-properties-office
TOC,ff04e1f4-d08d-4510-b971-931b144662ec,iconverteruicallback-methods-office
TOC,715dd80d-9f6a-4193-9a24-938f119105d9,themecolor-properties-office
TOC,d9e64e32-c48c-474b-ab50-963934049e3d,smartartquickstyles-properties-office
TOC,08385d58-fbb2-4291-bcb2-97d3dc98da6c,smartdocument-methods-office
TOC,94e230c7-6cb4-4f2e-af76-980f6ac6ba93,documentproperty-methods-office
TOC,ee804629-386b-40cf-8997-984c8a0bdd74,pickerresults-methods-office
TOC,d7404fc8-409d-49fa-890d-9858fe78058b,signature-methods-office
TOC,20b77dc7-6f9e-4c79-a4d0-99b2fad476dd,pickerproperties-properties-office
TOC,2478ff50-ab3c-4e58-944a-9a00e79ed805,softedgeformat-properties-office
TOC,f4d3c39b-2e30-4003-84a1-9aa52eb3d0b5,contactcard-methods-office
TOC,8de20d6f-fc3d-469a-835e-9ad3db798fc1,customxmlschema-properties-office
TOC,fe46154a-5acf-4fe0-af67-9c620227749c,themefont-properties-office
TOC,3893bd39-e731-4890-98dc-9f7678231cc0,sharedworkspacetask-methods-office
TOC,608a48ac-7dd1-4db4-9383-a03f680586b6,odsofilters-methods-office
TOC,821f8dfd-d0f5-4079-a708-a0759250b010,bulletformat2-properties-office
TOC,22e2c80a-1d98-4cf0-9db9-a10a60b262db,pickerproperty-properties-office
TOC,b5c66509-eb75-4506-bc5f-a31cf0a781a6,searchfolders-properties-office
TOC,9898ea41-5954-4e58-908f-a32993ab75d8,iblogextensibility-methods-office
TOC,7b07d919-ea1a-4aba-9f39-a3e794b85efe,newfile-properties-office
TOC,9248c34c-49a5-4bc1-81ae-a5f05ac8fef9,customxmlnodes-properties-office
TOC,c16cfa85-759d-441a-b9b6-a6429d56a34a,sharedworkspacetasks-methods-office
TOC,80ac7c1f-3498-4b26-a160-aa8e309f1eaf,metaproperties-methods-office
TOC,a1bd920c-75a2-404d-9532-ac2dd09cf33a,sharedworkspacemembers-properties-office
TOC,669775ee-06e2-4281-ae5e-ad570f2788fd,workflowtask-methods-office
TOC,e6444902-5aaa-484f-850b-adb9d69caef1,customxmlpart-properties-office
TOC,531bf230-79af-46a8-9b2d-add5e883962f,themeeffectscheme-methods-office
